date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:19	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:19%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-brands-400.svg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-brands-400.svg	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:19%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-regular-400.eot	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-regular-400.eot	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:20%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-regular-400.eot?	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-regular-400d41d.eot	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:21	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:20%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-regular-400.woff2	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-regular-400.woff2	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:21	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:21%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-regular-400.woff	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-regular-400.woff	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:22	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:21%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-regular-400.ttf	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-regular-400.ttf	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:22	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:22%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-regular-400.svg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-regular-400.svg	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:23	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:22%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-solid-900.eot	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-solid-900.eot	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:23	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:23%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-solid-900.eot?	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-solid-900d41d.eot	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:23%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-solid-900.woff2	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-solid-900.woff2	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:24%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-solid-900.woff	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-solid-900.woff	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:25	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:24%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-solid-900.ttf	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-solid-900.ttf	(from https://pinnaclecapitallimted.com/css/all.min.css)
16:54:25	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Aug%202022%2021:54:25%20GMT	https://pinnaclecapitallimted.com/webfonts/fa-solid-900.svg	C:/Users/HP/Desktop/Dev%20Tools/pinnacle/pinnaclecapitallimted.com/webfonts/fa-solid-900.svg	(from https://pinnaclecapitallimted.com/css/all.min.css)
